LINKNO,subw_4,subw_5,subw_6,subw_7,Subw_8
39670,504,69,19,5,1
39446,441,69,19,5,1
39222,174,69,19,5,1
38998,174,69,19,5,1
38774,174,69,19,5,1
38550,462,111,19,5,1
38326,174,69,19,5,1
38102,462,111,19,5,1
43031,174,69,19,5,1
12791,174,69,19,5,1
5623,462,111,19,5,1
5399,174,69,19,5,1
4279,174,69,19,5,1
2935,407,111,19,5,1
471,462,111,19,5,1
28693,441,69,19,5,1
28245,411,128,22,5,1
25557,189,69,19,5,1
23989,407,111,19,5,1
22869,174,69,19,5,1
12565,407,111,19,5,1
17269,441,69,19,5,1
16821,441,69,19,5,1
20405,462,111,19,5,1
19957,174,69,19,5,1
18613,174,69,19,5,1
19061,504,69,19,5,1
19509,375,102,22,5,1
20181,462,111,19,5,1
20853,407,111,19,5,1
37878,469,139,22,5,1
37654,469,139,22,5,1
37430,504,69,19,5,1
37206,469,139,22,5,1
36982,407,111,19,5,1
36758,504,69,19,5,1
36534,469,139,22,5,1
36310,504,69,19,5,1
35862,504,69,19,5,1
35414,504,69,19,5,1
35190,411,128,22,5,1
34966,247,102,22,5,1
34742,469,139,22,5,1
34518,174,69,19,5,1
34294,407,111,19,5,1
34070,504,69,19,5,1
33846,407,111,19,5,1
33622,411,128,22,5,1
33398,469,139,22,5,1
32726,247,102,22,5,1
32502,469,139,22,5,1
32278,174,69,19,5,1
32054,407,111,19,5,1
31830,469,139,22,5,1
31606,247,102,22,5,1
31382,411,128,22,5,1
30934,411,128,22,5,1
30710,469,139,22,5,1
30486,375,102,22,5,1
30262,174,69,19,5,1
30038,407,111,19,5,1
29814,462,111,19,5,1
29590,469,139,22,5,1
29366,407,111,19,5,1
28918,411,128,22,5,1
27798,174,69,19,5,1
27574,411,128,22,5,1
27350,407,111,19,5,1
27126,411,128,22,5,1
26678,174,69,19,5,1
26454,411,128,22,5,1
26006,462,111,19,5,1
25782,174,69,19,5,1
25110,469,139,22,5,1
24438,469,139,22,5,1
24214,375,102,22,5,1
23990,411,128,22,5,1
23766,247,102,22,5,1
23542,469,139,22,5,1
23094,174,69,19,5,1
22870,407,111,19,5,1
22198,407,111,19,5,1
21750,174,69,19,5,1
21526,469,139,22,5,1
21302,469,139,22,5,1
20854,504,69,19,5,1
20630,174,69,19,5,1
20406,407,111,19,5,1
20182,375,102,22,5,1
19958,375,102,22,5,1
19734,462,111,19,5,1
19510,407,111,19,5,1
19286,411,128,22,5,1
19062,462,111,19,5,1
18838,411,128,22,5,1
18614,407,111,19,5,1
18390,411,128,22,5,1
18166,411,128,22,5,1
17942,462,111,19,5,1
17718,174,69,19,5,1
17494,469,139,22,5,1
17270,174,69,19,5,1
17046,174,69,19,5,1
16822,247,102,22,5,1
16598,469,139,22,5,1
16374,247,102,22,5,1
16150,462,111,19,5,1
15926,174,69,19,5,1
15702,462,111,19,5,1
15478,462,111,19,5,1
15254,469,139,22,5,1
15030,462,111,19,5,1
14806,469,139,22,5,1
14358,462,111,19,5,1
13910,411,128,22,5,1
13686,462,111,19,5,1
13462,504,69,19,5,1
13238,407,111,19,5,1
13014,411,128,22,5,1
12790,411,128,22,5,1
12566,462,111,19,5,1
12342,504,69,19,5,1
12118,411,128,22,5,1
11894,504,69,19,5,1
11670,174,69,19,5,1
11446,504,69,19,5,1
11222,407,111,19,5,1
10998,462,111,19,5,1
10774,462,111,19,5,1
10550,469,139,22,5,1
10326,375,102,22,5,1
10102,407,111,19,5,1
9878,411,128,22,5,1
9654,174,69,19,5,1
9430,189,69,19,5,1
9206,469,139,22,5,1
8982,411,128,22,5,1
8758,411,128,22,5,1
8534,247,102,22,5,1
8310,375,102,22,5,1
8086,407,111,19,5,1
7862,407,111,19,5,1
7638,462,111,19,5,1
7414,462,111,19,5,1
7190,174,69,19,5,1
6966,469,139,22,5,1
6742,375,102,22,5,1
6518,504,69,19,5,1
6294,462,111,19,5,1
6070,411,128,22,5,1
5846,441,69,19,5,1
5622,174,69,19,5,1
5398,462,111,19,5,1
4950,469,139,22,5,1
4502,441,69,19,5,1
4278,411,128,22,5,1
4054,411,128,22,5,1
3830,247,102,22,5,1
3606,174,69,19,5,1
3382,469,139,22,5,1
3158,407,111,19,5,1
2934,189,69,19,5,1
2710,407,111,19,5,1
2486,441,69,19,5,1
2262,504,69,19,5,1
2038,407,111,19,5,1
1814,441,69,19,5,1
1590,174,69,19,5,1
1366,174,69,19,5,1
1142,462,111,19,5,1
918,174,69,19,5,1
694,375,102,22,5,1
470,407,111,19,5,1
246,407,111,19,5,1
22,504,69,19,5,1
71031,174,69,19,5,1
70807,174,69,19,5,1
70583,174,69,19,5,1
70359,174,69,19,5,1
70135,174,69,19,5,1
69911,174,69,19,5,1
69687,174,69,19,5,1
69463,174,69,19,5,1
69239,174,69,19,5,1
69015,174,69,19,5,1
68791,174,69,19,5,1
68567,174,69,19,5,1
55350,174,69,19,5,1
68119,407,111,19,5,1
67895,407,111,19,5,1
67671,407,111,19,5,1
67447,407,111,19,5,1
66999,469,139,22,5,1
66775,407,111,19,5,1
66551,469,139,22,5,1
66327,407,111,19,5,1
66103,469,139,22,5,1
65879,469,139,22,5,1
65655,407,111,19,5,1
65431,469,139,22,5,1
65207,407,111,19,5,1
64983,469,139,22,5,1
64759,407,111,19,5,1
64535,469,139,22,5,1
64311,469,139,22,5,1
64087,469,139,22,5,1
54006,407,111,19,5,1
53558,469,139,22,5,1
63639,411,128,22,5,1
63191,462,111,19,5,1
62967,411,128,22,5,1
62743,462,111,19,5,1
62519,462,111,19,5,1
62295,462,111,19,5,1
62071,411,128,22,5,1
61847,411,128,22,5,1
61623,462,111,19,5,1
61399,411,128,22,5,1
61175,411,128,22,5,1
60951,411,128,22,5,1
60727,411,128,22,5,1
60503,462,111,19,5,1
60279,174,69,19,5,1
64536,174,69,19,5,1
52438,411,128,22,5,1
50870,462,111,19,5,1
59831,375,102,22,5,1
59607,375,102,22,5,1
59383,375,102,22,5,1
59159,375,102,22,5,1
58935,375,102,22,5,1
58711,375,102,22,5,1
58487,375,102,22,5,1
58263,375,102,22,5,1
58039,375,102,22,5,1
57815,407,111,19,5,1
57591,375,102,22,5,1
50646,407,111,19,5,1
49750,375,102,22,5,1
47958,407,111,19,5,1
57143,469,139,22,5,1
56919,375,102,22,5,1
56695,375,102,22,5,1
56471,375,102,22,5,1
56247,375,102,22,5,1
56023,375,102,22,5,1
55575,375,102,22,5,1
55351,174,69,19,5,1
55127,247,102,22,5,1
54903,247,102,22,5,1
54679,174,69,19,5,1
54455,375,102,22,5,1
54231,375,102,22,5,1
54007,375,102,22,5,1
65208,375,102,22,5,1
59384,375,102,22,5,1
29143,247,102,22,5,1
47510,174,69,19,5,1
44374,462,111,19,5,1
43926,375,102,22,5,1
43478,174,69,19,5,1
695,469,139,22,5,1
53783,411,128,22,5,1
53559,411,128,22,5,1
53335,411,128,22,5,1
53111,411,128,22,5,1
52887,411,128,22,5,1
52663,247,102,22,5,1
52439,375,102,22,5,1
52215,247,102,22,5,1
51991,247,102,22,5,1
51767,247,102,22,5,1
51543,174,69,19,5,1
51319,174,69,19,5,1
51095,174,69,19,5,1
50871,375,102,22,5,1
50647,411,128,22,5,1
50423,247,102,22,5,1
50199,375,102,22,5,1
49975,375,102,22,5,1
49751,469,139,22,5,1
49303,174,69,19,5,1
49079,375,102,22,5,1
48855,407,111,19,5,1
48631,174,69,19,5,1
48407,174,69,19,5,1
48183,247,102,22,5,1
47959,247,102,22,5,1
47735,407,111,19,5,1
47511,174,69,19,5,1
47287,411,128,22,5,1
47063,174,69,19,5,1
46839,469,139,22,5,1
41016,469,139,22,5,1
6072,375,102,22,5,1
2264,174,69,19,5,1
3160,174,69,19,5,1
2040,375,102,22,5,1
248,375,102,22,5,1
35638,247,102,22,5,1
36086,174,69,19,5,1
32950,411,128,22,5,1
23318,469,139,22,5,1
33174,411,128,22,5,1
28694,411,128,22,5,1
14134,174,69,19,5,1
14582,375,102,22,5,1
28470,174,69,19,5,1
21078,407,111,19,5,1
22646,174,69,19,5,1
22422,462,111,19,5,1
29142,411,128,22,5,1
24662,375,102,22,5,1
24886,375,102,22,5,1
26230,469,139,22,5,1
25558,247,102,22,5,1
26902,247,102,22,5,1
28246,174,69,19,5,1
28022,469,139,22,5,1
46615,407,111,19,5,1
46391,407,111,19,5,1
45943,407,111,19,5,1
45495,411,128,22,5,1
45271,174,69,19,5,1
45047,462,111,19,5,1
44599,174,69,19,5,1
44375,411,128,22,5,1
43703,407,111,19,5,1
43255,407,111,19,5,1
42807,375,102,22,5,1
42583,411,128,22,5,1
42135,375,102,22,5,1
41687,375,102,22,5,1
41463,407,111,19,5,1
41239,407,111,19,5,1
41015,247,102,22,5,1
40791,247,102,22,5,1
40567,375,102,22,5,1
40343,407,111,19,5,1
40119,174,69,19,5,1
39671,411,128,22,5,1
39447,174,69,19,5,1
39223,462,111,19,5,1
38999,174,69,19,5,1
38775,534,139,22,5,1
38551,375,102,22,5,1
38327,462,111,19,5,1
38103,407,111,19,5,1
37879,375,102,22,5,1
37655,174,69,19,5,1
37431,407,111,19,5,1
37207,174,69,19,5,1
36983,411,128,22,5,1
36759,469,139,22,5,1
36535,375,102,22,5,1
36311,469,139,22,5,1
36087,411,128,22,5,1
35863,469,139,22,5,1
35639,469,139,22,5,1
35415,469,139,22,5,1
35191,174,69,19,5,1
34967,174,69,19,5,1
34743,462,111,19,5,1
34519,174,69,19,5,1
34071,375,102,22,5,1
33623,407,111,19,5,1
33399,247,102,22,5,1
33175,247,102,22,5,1
32727,411,128,22,5,1
32503,375,102,22,5,1
32055,407,111,19,5,1
31831,407,111,19,5,1
31607,407,111,19,5,1
31383,411,128,22,5,1
31159,407,111,19,5,1
30935,411,128,22,5,1
30711,247,102,22,5,1
30263,462,111,19,5,1
30039,469,139,22,5,1
29815,375,102,22,5,1
29591,462,111,19,5,1
29367,174,69,19,5,1
28919,375,102,22,5,1
28695,407,111,19,5,1
28471,462,111,19,5,1
28247,411,128,22,5,1
28023,247,102,22,5,1
27799,174,69,19,5,1
27575,174,69,19,5,1
27127,462,111,19,5,1
26903,174,69,19,5,1
26679,411,128,22,5,1
26455,469,139,22,5,1
26231,375,102,22,5,1
26007,534,139,22,5,1
25783,469,139,22,5,1
25559,469,139,22,5,1
25335,375,102,22,5,1
25111,407,111,19,5,1
24663,174,69,19,5,1
24439,375,102,22,5,1
24215,247,102,22,5,1
23991,174,69,19,5,1
23767,411,128,22,5,1
23543,375,102,22,5,1
23319,469,139,22,5,1
23095,407,111,19,5,1
22871,407,111,19,5,1
22647,174,69,19,5,1
22423,411,128,22,5,1
22199,462,111,19,5,1
21975,411,128,22,5,1
21751,411,128,22,5,1
21527,247,102,22,5,1
21303,375,102,22,5,1
21079,174,69,19,5,1
20855,375,102,22,5,1
20631,411,128,22,5,1
20407,407,111,19,5,1
20183,407,111,19,5,1
19959,375,102,22,5,1
19735,411,128,22,5,1
19511,375,102,22,5,1
19287,407,111,19,5,1
19063,411,128,22,5,1
18615,174,69,19,5,1
18391,469,139,22,5,1
18167,174,69,19,5,1
17943,534,139,22,5,1
17719,375,102,22,5,1
17495,375,102,22,5,1
17271,174,69,19,5,1
17047,174,69,19,5,1
16823,411,128,22,5,1
16599,469,139,22,5,1
16375,462,111,19,5,1
16151,462,111,19,5,1
15927,462,111,19,5,1
15703,407,111,19,5,1
15479,407,111,19,5,1
15255,469,139,22,5,1
15031,375,102,22,5,1
14807,469,139,22,5,1
14583,469,139,22,5,1
14359,407,111,19,5,1
14135,247,102,22,5,1
13687,375,102,22,5,1
13463,411,128,22,5,1
13239,469,139,22,5,1
13015,469,139,22,5,1
12567,407,111,19,5,1
12343,174,69,19,5,1
12119,247,102,22,5,1
11895,411,128,22,5,1
11671,174,69,19,5,1
11447,375,102,22,5,1
11223,407,111,19,5,1
10999,375,102,22,5,1
10775,411,128,22,5,1
10551,534,139,22,5,1
10327,247,102,22,5,1
10103,174,69,19,5,1
9879,534,139,22,5,1
9655,469,139,22,5,1
9431,411,128,22,5,1
9207,375,102,22,5,1
8983,462,111,19,5,1
8759,407,111,19,5,1
8535,375,102,22,5,1
8311,407,111,19,5,1
8087,174,69,19,5,1
7863,375,102,22,5,1
7639,407,111,19,5,1
7415,411,128,22,5,1
7191,469,139,22,5,1
6967,534,139,22,5,1
6743,174,69,19,5,1
6519,174,69,19,5,1
6295,411,128,22,5,1
6071,247,102,22,5,1
5847,375,102,22,5,1
5175,375,102,22,5,1
4951,469,139,22,5,1
4503,174,69,19,5,1
4055,375,102,22,5,1
3831,174,69,19,5,1
3383,407,111,19,5,1
3159,375,102,22,5,1
2711,407,111,19,5,1
2487,174,69,19,5,1
2263,534,139,22,5,1
2039,174,69,19,5,1
1815,411,128,22,5,1
1591,407,111,19,5,1
1367,174,69,19,5,1
1143,407,111,19,5,1
919,174,69,19,5,1
247,534,139,22,5,1
23,247,102,22,5,1
77752,174,69,19,5,1
77528,174,69,19,5,1
77304,174,69,19,5,1
77080,174,69,19,5,1
71255,174,69,19,5,1
76408,469,139,22,5,1
76184,407,111,19,5,1
75960,407,111,19,5,1
75736,469,139,22,5,1
75512,469,139,22,5,1
75288,469,139,22,5,1
75064,469,139,22,5,1
74840,407,111,19,5,1
68343,407,111,19,5,1
67223,469,139,22,5,1
74392,411,128,22,5,1
73944,411,128,22,5,1
73720,462,111,19,5,1
73496,411,128,22,5,1
73272,411,128,22,5,1
73048,462,111,19,5,1
72824,462,111,19,5,1
72600,411,128,22,5,1
68793,174,69,19,5,1
63863,411,128,22,5,1
63415,462,111,19,5,1
72152,505,111,19,5,1
71928,505,111,19,5,1
71704,505,111,19,5,1
71256,375,102,22,5,1
71032,375,102,22,5,1
70808,375,102,22,5,1
70584,375,102,22,5,1
70360,505,111,19,5,1
70136,375,102,22,5,1
69912,375,102,22,5,1
68569,505,111,19,5,1
60055,375,102,22,5,1
69688,411,128,22,5,1
69464,411,128,22,5,1
69240,411,128,22,5,1
68792,411,128,22,5,1
68568,411,128,22,5,1
68120,247,102,22,5,1
67896,174,69,19,5,1
67672,247,102,22,5,1
67448,247,102,22,5,1
67224,411,128,22,5,1
67000,411,128,22,5,1
66776,411,128,22,5,1
66552,247,102,22,5,1
66328,174,69,19,5,1
51320,174,69,19,5,1
55799,247,102,22,5,1
18839,469,139,22,5,1
45719,411,128,22,5,1
34520,505,111,19,5,1
65656,150,54,19,5,1
65432,150,54,19,5,1
64984,375,102,22,5,1
64760,469,139,22,5,1
64312,469,139,22,5,1
63864,247,102,22,5,1
63640,469,139,22,5,1
63416,469,139,22,5,1
63192,375,102,22,5,1
62968,247,102,22,5,1
62744,375,102,22,5,1
62520,247,102,22,5,1
62296,150,54,19,5,1
62072,469,139,22,5,1
61848,375,102,22,5,1
61624,174,69,19,5,1
61400,469,139,22,5,1
61176,174,69,19,5,1
60952,534,139,22,5,1
60728,534,139,22,5,1
60504,462,111,19,5,1
60280,469,139,22,5,1
60056,247,102,22,5,1
59832,375,102,22,5,1
59608,411,128,22,5,1
59160,174,69,19,5,1
58936,469,139,22,5,1
58712,174,69,19,5,1
58488,411,128,22,5,1
58264,247,102,22,5,1
58040,375,102,22,5,1
57816,375,102,22,5,1
57592,150,54,19,5,1
57368,174,69,19,5,1
57144,247,102,22,5,1
56920,174,69,19,5,1
56696,534,139,22,5,1
56472,247,102,22,5,1
56248,462,111,19,5,1
56024,247,102,22,5,1
55800,174,69,19,5,1
55576,411,128,22,5,1
55352,462,111,19,5,1
55128,174,69,19,5,1
54904,534,139,22,5,1
54680,375,102,22,5,1
54456,375,102,22,5,1
54232,534,139,22,5,1
54008,375,102,22,5,1
53784,534,139,22,5,1
53560,534,139,22,5,1
53336,247,102,22,5,1
53112,469,139,22,5,1
52888,411,128,22,5,1
52664,375,102,22,5,1
52440,375,102,22,5,1
52216,469,139,22,5,1
51992,247,102,22,5,1
51768,505,111,19,5,1
51544,411,128,22,5,1
51096,462,111,19,5,1
51545,247,102,22,5,1
49081,375,102,22,5,1
46841,375,102,22,5,1
13241,375,102,22,5,1
44825,375,102,22,5,1
2713,469,139,22,5,1
44153,375,102,22,5,1
1369,150,54,19,5,1
4729,411,128,22,5,1
3161,375,102,22,5,1
3385,505,111,19,5,1
2041,411,128,22,5,1
249,174,69,19,5,1
473,411,128,22,5,1
46167,375,102,22,5,1
3607,247,102,22,5,1
43927,534,139,22,5,1
44151,534,139,22,5,1
43479,534,139,22,5,1
13911,469,139,22,5,1
30487,174,69,19,5,1
44823,469,139,22,5,1
41911,174,69,19,5,1
42359,247,102,22,5,1
39895,462,111,19,5,1
27351,174,69,19,5,1
24887,174,69,19,5,1
33847,469,139,22,5,1
32279,411,128,22,5,1
32951,375,102,22,5,1
34295,150,54,19,5,1
50872,407,111,19,5,1
50648,407,111,19,5,1
50424,505,111,19,5,1
50200,411,128,22,5,1
49976,407,111,19,5,1
49752,411,128,22,5,1
49528,174,69,19,5,1
49304,375,102,22,5,1
49080,375,102,22,5,1
48856,505,111,19,5,1
48632,375,102,22,5,1
48408,505,111,19,5,1
48184,174,69,19,5,1
47512,174,69,19,5,1
47288,407,111,19,5,1
47064,411,128,22,5,1
46840,375,102,22,5,1
46616,375,102,22,5,1
46392,534,139,22,5,1
46168,505,111,19,5,1
45944,247,102,22,5,1
45720,174,69,19,5,1
45496,505,111,19,5,1
45272,534,139,22,5,1
44824,375,102,22,5,1
44600,407,111,19,5,1
44376,462,111,19,5,1
44152,462,111,19,5,1
43928,174,69,19,5,1
43704,534,139,22,5,1
43480,411,128,22,5,1
43256,375,102,22,5,1
43032,375,102,22,5,1
42808,375,102,22,5,1
42584,411,128,22,5,1
42360,247,102,22,5,1
42136,247,102,22,5,1
41912,375,102,22,5,1
41688,411,128,22,5,1
41464,505,111,19,5,1
41240,174,69,19,5,1
40792,375,102,22,5,1
40568,462,111,19,5,1
40344,505,111,19,5,1
40120,505,111,19,5,1
39896,534,139,22,5,1
39672,375,102,22,5,1
39448,505,111,19,5,1
39224,411,128,22,5,1
39000,469,139,22,5,1
38776,174,69,19,5,1
38552,462,111,19,5,1
38328,174,69,19,5,1
38104,469,139,22,5,1
37208,411,128,22,5,1
36760,505,111,19,5,1
36536,247,102,22,5,1
36312,174,69,19,5,1
35640,174,69,19,5,1
35416,375,102,22,5,1
35192,174,69,19,5,1
34968,375,102,22,5,1
34744,411,128,22,5,1
34296,150,54,19,5,1
34072,411,128,22,5,1
33624,150,54,19,5,1
33400,534,139,22,5,1
33176,247,102,22,5,1
32952,505,111,19,5,1
32728,462,111,19,5,1
32504,411,128,22,5,1
32280,469,139,22,5,1
32056,469,139,22,5,1
31832,469,139,22,5,1
31608,174,69,19,5,1
31384,150,54,19,5,1
31160,247,102,22,5,1
30936,375,102,22,5,1
30712,469,139,22,5,1
30488,411,128,22,5,1
30264,375,102,22,5,1
30040,174,69,19,5,1
29816,174,69,19,5,1
29592,469,139,22,5,1
29144,411,128,22,5,1
28920,247,102,22,5,1
28472,375,102,22,5,1
28248,534,139,22,5,1
28024,407,111,19,5,1
27800,469,139,22,5,1
27576,174,69,19,5,1
27352,247,102,22,5,1
27128,247,102,22,5,1
26904,411,128,22,5,1
26680,462,111,19,5,1
26456,411,128,22,5,1
26232,411,128,22,5,1
26008,505,111,19,5,1
25784,174,69,19,5,1
25560,407,111,19,5,1
25336,247,102,22,5,1
25112,375,102,22,5,1
24888,505,111,19,5,1
24664,462,111,19,5,1
24440,247,102,22,5,1
24216,411,128,22,5,1
23992,375,102,22,5,1
23768,411,128,22,5,1
23544,375,102,22,5,1
23320,462,111,19,5,1
23096,150,54,19,5,1
22872,375,102,22,5,1
22648,247,102,22,5,1
22424,411,128,22,5,1
22200,375,102,22,5,1
21976,174,69,19,5,1
21752,411,128,22,5,1
21528,534,139,22,5,1
21304,469,139,22,5,1
21080,407,111,19,5,1
20856,505,111,19,5,1
20632,375,102,22,5,1
20408,375,102,22,5,1
20184,375,102,22,5,1
19960,462,111,19,5,1
19736,375,102,22,5,1
19512,505,111,19,5,1
19288,174,69,19,5,1
19064,174,69,19,5,1
18840,247,102,22,5,1
18616,174,69,19,5,1
18392,247,102,22,5,1
18168,462,111,19,5,1
17944,174,69,19,5,1
17720,469,139,22,5,1
17496,174,69,19,5,1
17272,469,139,22,5,1
17048,411,128,22,5,1
16824,247,102,22,5,1
16600,505,111,19,5,1
16376,469,139,22,5,1
16152,174,69,19,5,1
15928,462,111,19,5,1
15704,469,139,22,5,1
15480,375,102,22,5,1
15256,534,139,22,5,1
15032,469,139,22,5,1
14808,247,102,22,5,1
14584,407,111,19,5,1
14360,505,111,19,5,1
14136,174,69,19,5,1
13912,411,128,22,5,1
13688,469,139,22,5,1
13464,375,102,22,5,1
13240,247,102,22,5,1
13016,411,128,22,5,1
12792,375,102,22,5,1
12568,375,102,22,5,1
12344,375,102,22,5,1
12120,174,69,19,5,1
11896,375,102,22,5,1
11672,247,102,22,5,1
11448,534,139,22,5,1
11224,462,111,19,5,1
11000,375,102,22,5,1
10776,375,102,22,5,1
10552,505,111,19,5,1
10328,534,139,22,5,1
10104,247,102,22,5,1
9880,462,111,19,5,1
9656,174,69,19,5,1
9432,375,102,22,5,1
9208,505,111,19,5,1
8984,505,111,19,5,1
8760,407,111,19,5,1
8536,174,69,19,5,1
8312,174,69,19,5,1
8088,375,102,22,5,1
7864,247,102,22,5,1
7640,505,111,19,5,1
7416,462,111,19,5,1
7192,469,139,22,5,1
6968,407,111,19,5,1
6744,375,102,22,5,1
6520,534,139,22,5,1
6296,411,128,22,5,1
5848,174,69,19,5,1
5624,505,111,19,5,1
5400,505,111,19,5,1
5176,174,69,19,5,1
4952,411,128,22,5,1
4728,469,139,22,5,1
4504,505,111,19,5,1
4280,407,111,19,5,1
4056,411,128,22,5,1
3832,534,139,22,5,1
3608,375,102,22,5,1
3384,462,111,19,5,1
2936,534,139,22,5,1
2712,462,111,19,5,1
2488,534,139,22,5,1
1816,174,69,19,5,1
1592,375,102,22,5,1
1368,174,69,19,5,1
1144,411,128,22,5,1
920,407,111,19,5,1
696,407,111,19,5,1
472,411,128,22,5,1
24,462,111,19,5,1
82009,174,69,19,5,1
81785,174,69,19,5,1
81561,174,69,19,5,1
81337,174,69,19,5,1
77976,174,69,19,5,1
81113,267,111,19,5,1
80889,267,111,19,5,1
80665,267,111,19,5,1
80441,267,111,19,5,1
80217,314,111,19,5,1
79993,314,111,19,5,1
79769,314,111,19,5,1
79545,314,111,19,5,1
83354,314,111,19,5,1
79097,314,111,19,5,1
78649,368,139,22,5,1
78425,314,111,19,5,1
78201,368,139,22,5,1
77977,314,111,19,5,1
77753,368,139,22,5,1
77529,407,111,19,5,1
77305,407,111,19,5,1
76857,247,102,22,5,1
76633,368,139,22,5,1
76409,469,139,22,5,1
76185,469,139,22,5,1
75961,290,102,22,5,1
75737,290,102,22,5,1
75513,469,139,22,5,1
75289,290,102,22,5,1
79546,290,102,22,5,1
76856,407,111,19,5,1
76632,469,139,22,5,1
74841,329,128,22,5,1
74617,329,128,22,5,1
74393,329,128,22,5,1
74169,329,128,22,5,1
73945,329,128,22,5,1
73721,411,128,22,5,1
73497,462,111,19,5,1
73273,462,111,19,5,1
73049,462,111,19,5,1
72825,411,128,22,5,1
74168,462,111,19,5,1
74616,411,128,22,5,1
72601,505,111,19,5,1
72377,505,111,19,5,1
71929,505,111,19,5,1
71705,505,111,19,5,1
71481,505,111,19,5,1
71257,375,102,22,5,1
71033,505,111,19,5,1
70809,505,111,19,5,1
57369,267,111,19,5,1
72376,505,111,19,5,1
71480,375,102,22,5,1
70585,247,102,22,5,1
70361,247,102,22,5,1
70137,247,102,22,5,1
69913,464,102,22,5,1
69689,247,102,22,5,1
69465,247,102,22,5,1
69241,464,102,22,5,1
69017,247,102,22,5,1
78426,464,102,22,5,1
77082,505,111,19,5,1
68344,247,102,22,5,1
69016,174,69,19,5,1
74618,583,102,22,5,1
66104,505,111,19,5,1
68345,534,139,22,5,1
67897,464,102,22,5,1
67673,534,139,22,5,1
67449,464,102,22,5,1
67225,464,102,22,5,1
67001,464,102,22,5,1
66777,534,139,22,5,1
66553,534,139,22,5,1
66105,464,102,22,5,1
65881,464,102,22,5,1
65657,534,139,22,5,1
65433,588,128,22,5,1
65209,150,54,19,5,1
64985,534,139,22,5,1
64761,534,139,22,5,1
64537,534,139,22,5,1
64313,588,128,22,5,1
64089,150,54,19,5,1
63865,588,128,22,5,1
63641,464,102,22,5,1
63417,464,102,22,5,1
63193,534,139,22,5,1
62969,534,139,22,5,1
62745,469,139,22,5,1
62521,588,128,22,5,1
62297,464,102,22,5,1
62073,150,54,19,5,1
61849,588,128,22,5,1
70362,588,128,22,5,1
63642,247,102,22,5,1
31385,505,111,19,5,1
40121,464,102,22,5,1
63418,534,139,22,5,1
65880,150,54,19,5,1
64088,534,139,22,5,1
3609,469,139,22,5,1
697,150,54,19,5,1
61177,247,102,22,5,1
60953,247,102,22,5,1
60729,247,102,22,5,1
60505,247,102,22,5,1
60281,247,102,22,5,1
60057,411,128,22,5,1
59833,462,111,19,5,1
59385,566,106,21,7,1
59161,411,128,22,5,1
58937,462,111,19,5,1
58713,566,106,21,7,1
58489,247,102,22,5,1
58265,247,102,22,5,1
58041,462,111,19,5,1
57817,247,102,22,5,1
57593,247,102,22,5,1
57145,247,102,22,5,1
56921,464,102,22,5,1
56697,407,111,19,5,1
57594,329,128,22,5,1
59162,290,102,22,5,1
56250,566,106,21,7,1
46170,464,102,22,5,1
46842,464,102,22,5,1
6746,267,111,19,5,1
6298,566,106,21,7,1
9882,505,111,19,5,1
4506,314,111,19,5,1
5178,464,102,22,5,1
3162,314,111,19,5,1
2042,368,139,22,5,1
1594,464,102,22,5,1
47960,462,111,19,5,1
47736,247,102,22,5,1
45048,174,69,19,5,1
28696,411,128,22,5,1
33848,247,102,22,5,1
29368,462,111,19,5,1
36088,411,128,22,5,1
35864,247,102,22,5,1
36984,464,102,22,5,1
37432,469,139,22,5,1
37880,407,111,19,5,1
37656,247,102,22,5,1
56473,150,54,19,5,1
56249,150,54,19,5,1
56025,588,128,22,5,1
55801,150,54,19,5,1
55577,150,54,19,5,1
55353,588,128,22,5,1
55129,588,128,22,5,1
54905,174,69,19,5,1
54681,464,102,22,5,1
54457,588,128,22,5,1
54233,464,102,22,5,1
54009,534,139,22,5,1
53561,588,128,22,5,1
53337,534,139,22,5,1
53113,174,69,19,5,1
52665,174,69,19,5,1
52441,588,128,22,5,1
52217,464,102,22,5,1
51993,150,54,19,5,1
51769,534,139,22,5,1
51321,247,102,22,5,1
51097,505,111,19,5,1
50873,150,54,19,5,1
50649,290,102,22,5,1
50425,505,111,19,5,1
49977,174,69,19,5,1
49753,150,54,19,5,1
49529,375,102,22,5,1
49305,143,54,19,5,1
48857,505,111,19,5,1
48633,505,111,19,5,1
48185,505,111,19,5,1
47961,150,54,19,5,1
47737,375,102,22,5,1
47513,290,102,22,5,1
47289,588,128,22,5,1
47065,588,128,22,5,1
46393,462,111,19,5,1
46169,150,54,19,5,1
45945,505,111,19,5,1
45721,143,54,19,5,1
45497,588,128,22,5,1
45273,464,102,22,5,1
45049,150,54,19,5,1
44601,407,111,19,5,1
44377,462,111,19,5,1
43929,588,128,22,5,1
43705,469,139,22,5,1
43481,534,139,22,5,1
43257,143,54,19,5,1
43033,534,139,22,5,1
42809,290,102,22,5,1
42585,588,128,22,5,1
42361,247,102,22,5,1
42137,505,111,19,5,1
41913,150,54,19,5,1
41689,464,102,22,5,1
41241,150,54,19,5,1
40345,534,139,22,5,1
39225,588,128,22,5,1
38777,290,102,22,5,1
38553,505,111,19,5,1
38105,368,139,22,5,1
37881,150,54,19,5,1
37657,267,111,19,5,1
37433,329,128,22,5,1
36985,290,102,22,5,1
